#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2975000000.00	3840947332.31	1779582.00000	1780799.00000	0.999316598897
2976000000.00	3840947333.59	1782732.00000	1784048.00000	0.999262351686
2977000000.00	3840947334.87	1781523.00000	1785106.00000	0.997992836280
2978000000.00	3840947336.15	1772594.00000	1774207.00000	0.999090861438
2979000000.00	3840947337.43	1781395.00000	1781699.00000	0.999829376342
2980000000.00	3840947338.71	1783758.00000	1784455.00000	0.999609404552
2981000000.00	3840947339.99	1787148.00000	1788377.00000	0.999312784720
2982000000.00	3840947341.26	1779896.00000	1783548.00000	0.997952396011
2983000000.00	3840947342.55	1781120.00000	1781216.00000	0.999946104234
2984000000.00	3840947343.83	1776886.00000	1783028.00000	0.996555298066
2985000000.00	3840947345.11	1779355.00000	1781522.00000	0.998783624339
2986000000.00	3840947346.40	1779752.00000	1780053.00000	0.999830903911
2987000000.00	3840947347.68	1778460.00000	1780210.00000	0.999016969908
2988000000.00	3840947348.96	1777797.00000	1780718.00000	0.998359650433
2989000000.00	3840947350.24	1778902.00000	1779252.00000	0.999803288123
2990000000.00	3840947351.52	1781041.00000	1780256.00000	1.00044094782
2991000000.00	3840947352.81	1781124.00000	1779901.00000	1.00068711687
2992000000.00	3840947354.11	1782123.00000	1781130.00000	1.00055751124
2993000000.00	3840947355.40	1766769.00000	1764845.00000	1.00109018072
2994000000.00	3840947356.68	1775540.00000	1777625.00000	0.998827086703
2995000000.00	3840947357.97	1778313.00000	1780533.00000	0.998753182334
2996000000.00	3840947359.25	1778562.00000	1777540.00000	1.00057495190
2997000000.00	3840947360.53	1778205.00000	1774831.00000	1.00190102607
2998000000.00	3840947361.81	1770957.00000	1771581.00000	0.999647772244
2999000000.00	3840947363.09	1784245.00000	1782812.00000	1.00080378638
3000000000.00	3840947364.37	1773518.00000	1775012.00000	0.999158315549
