QEPB0421_1:101		
902.877	25.67	
903.614	24.67	
904.351	24.47	
905.088	24.78	
905.825	23.97	
906.562	23.57	
907.299	22.47	
908.035	23.57	
908.772	21.67	
909.508	21.67	
910.245	24.17	
910.981	21.38	
911.717	20.38	
912.453	21.07	
913.19	21.67	
913.926	21.38	
914.662	20.47	
915.398	19.28	
916.133	18.38	
916.869	19.17	
917.605	19.17	
918.34	18.88	
919.076	17.47	
919.812	16.97	
920.547	17.17	
921.282	17.28	
922.018	15.47	
922.753	16.57	
923.488	17.47	
924.223	15.88	
924.958	15.67	
925.693	15.38	
926.428	13.78	
927.163	14.28	
927.897	14.07	
928.632	13.57	
929.367	12.97	
930.101	12.97	
930.836	12.28	
931.57	12.07	
932.304	13.28	
933.038	11.78	
933.773	11.07	
934.507	10.67	
935.241	10.97	
935.975	10.57	
936.709	10.47	
937.442	9.57	
938.176	8.88	
938.91	8.67	
939.643	7.88	
940.377	7.67	
941.11	7.47	
941.844	7.38	
942.577	7.57	
943.31	5.88	
944.043	7.88	
944.777	7.38	
945.51	6.78	
946.243	6.07	
946.976	7.07	
947.708	7.28	
948.441	7.47	
949.174	6.28	
949.906	6.57	
950.639	5.38	
951.371	5.88	
952.104	6.28	
952.836	6.17	
953.568	6.38	
954.301	6.07	
955.033	5.88	
955.765	6.67	
956.497	6.97	
957.229	7.57	
957.961	6.78	
958.692	7.78	
959.424	7.88	
960.156	7.17	
960.887	6.78	
961.619	6.47	
962.35	6.38	
963.082	7.17	
963.813	6.38	
964.544	6.47	
965.275	6.67	
966.007	7.57	
966.738	6.38	
967.468	7.47	
968.199	6.97	
968.93	7.07	
969.661	7.17	
970.392	6.38	
971.122	6.47	
971.853	7.38	
972.583	5.88	
973.314	6.88	
974.044	5.17	
974.774	6.67	
975.504	5.78	
976.234	6.07	
976.965	6.88	
977.695	5.97	
978.424	6.57	
979.154	6.67	
979.884	4.97	
980.614	6.47	
981.343	5.88	
982.073	62.67	
982.802	27.67	
983.532	21.38	
984.261	8.28	
984.99	16.47	
985.72	12.07	
986.449	6.07	
987.178	5.28	
987.907	6.17	
988.636	5.57	
989.365	7.07	
990.094	7.07	
990.822	5.28	
991.551	5.07	
992.28	5.07	
993.008	5.28	
993.737	4.97	
994.465	5.38	
995.193	5.47	
995.921	5.88	
996.65	5.88	
997.378	4.78	
998.106	4.78	
998.834	4.78	
999.562	5.28	
1000.289	5.88	
1001.017	4.38	
1001.745	4.97	
1002.473	5.38	
1003.2	4.88	
1003.928	4.38	
1004.655	4.88	
1005.382	5.97	
1006.11	5.97	
1006.837	4.57	
1007.564	6.47	
1008.291	5.28	
1009.018	4.78	
1009.745	4.97	
1010.472	5.67	
1011.199	6.07	
